trip_id,start_time,start_date,route_id,stop_id,stop_sequence,arrival_delay,arrival_time,arrival_uncertainty,departure_delay,departure_time,departure_uncertainty,schedule_relationship,id,timestamp,shape_id
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,11272,2.0,363.0,1629928923.0,30.0,363.0,1629928923.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,469,3.0,251.0,1629929171.0,30.0,251.0,1629929171.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,897,4.0,129.0,1629929349.0,30.0,129.0,1629929349.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,891,5.0,185.0,1629929465.0,30.0,185.0,1629929465.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,884,6.0,171.0,1629929571.0,30.0,171.0,1629929571.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,893,7.0,132.0,1629929652.0,30.0,132.0,1629929652.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10792,8.0,68.0,1629929768.0,30.0,68.0,1629929768.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10780,9.0,-3.0,1629929877.0,30.0,-3.0,1629929877.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,10866,10.0,-23.0,1629930157.0,30.0,-23.0,1629930157.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18313865-BT 21_22-AUG_FUL-Weekday-01,07:55:00,20210826,333-1886,1090,11.0,-77.0,1629930283.0,30.0,-77.0,1629930283.0,30.0,0.0,TU-18313865-BT 21_22-AUG_FUL-Weekday-01,1629928862,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11270,1.0,-1364.0,1629927736.0,30.0,0.0,1629929100.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11272,2.0,5.0,1629929165.0,30.0,5.0,1629929165.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,469,3.0,-77.0,1629929443.0,30.0,-77.0,1629929443.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,897,4.0,-198.0,1629929622.0,30.0,-198.0,1629929622.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,891,5.0,-143.0,1629929737.0,30.0,-143.0,1629929737.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,884,6.0,-156.0,1629929844.0,30.0,-156.0,1629929844.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,893,7.0,-196.0,1629929924.0,30.0,-196.0,1629929924.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10792,8.0,-260.0,1629930040.0,30.0,-260.0,1629930040.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10780,9.0,-330.0,1629930150.0,30.0,-330.0,1629930150.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10866,10.0,-351.0,1629930429.0,30.0,-351.0,1629930429.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,1090,11.0,-404.0,1629930556.0,30.0,-351.0,1629930609.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629928860,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11270,1.0,,,,0.0,1629929700.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11272,2.0,5.0,1629929765.0,30.0,5.0,1629929765.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,469,3.0,-77.0,1629930043.0,30.0,-77.0,1629930043.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,897,4.0,-198.0,1629930222.0,30.0,-198.0,1629930222.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,891,5.0,-143.0,1629930337.0,30.0,-143.0,1629930337.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,884,6.0,-156.0,1629930444.0,30.0,-156.0,1629930444.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,893,7.0,-196.0,1629930524.0,30.0,-196.0,1629930524.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10792,8.0,-260.0,1629930640.0,30.0,-260.0,1629930640.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10780,9.0,-330.0,1629930750.0,30.0,-330.0,1629930750.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,10866,10.0,-351.0,1629931029.0,30.0,-351.0,1629931029.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,1090,11.0,-404.0,1629931156.0,30.0,-351.0,1629931209.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927556,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11270,1.0,,,,0.0,1629929100.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,11272,2.0,5.0,1629929165.0,30.0,5.0,1629929165.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,469,3.0,-77.0,1629929443.0,30.0,-77.0,1629929443.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,897,4.0,-198.0,1629929622.0,30.0,-198.0,1629929622.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,891,5.0,-143.0,1629929737.0,30.0,-143.0,1629929737.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,884,6.0,-156.0,1629929844.0,30.0,-156.0,1629929844.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,893,7.0,-196.0,1629929924.0,30.0,-196.0,1629929924.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10792,8.0,-260.0,1629930040.0,30.0,-260.0,1629930040.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10780,9.0,-330.0,1629930150.0,30.0,-330.0,1629930150.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,10866,10.0,-351.0,1629930429.0,30.0,-351.0,1629930429.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314026-BT 21_22-AUG_FUL-Weekday-01,08:05:00,20210826,333-1886,1090,11.0,-404.0,1629930556.0,30.0,-351.0,1629930609.0,30.0,0.0,TU-18314026-BT 21_22-AUG_FUL-Weekday-01,1629926956,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11270,1.0,,,,0.0,1629929700.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,11272,2.0,5.0,1629929765.0,30.0,5.0,1629929765.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,469,3.0,-77.0,1629930043.0,30.0,-77.0,1629930043.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,897,4.0,-198.0,1629930222.0,30.0,-198.0,1629930222.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,891,5.0,-143.0,1629930337.0,30.0,-143.0,1629930337.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,884,6.0,-156.0,1629930444.0,30.0,-156.0,1629930444.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
18314171-BT 21_22-AUG_FUL-Weekday-01,08:15:00,20210826,333-1886,893,7.0,-196.0,1629930524.0,30.0,-196.0,1629930524.0,30.0,0.0,TU-18314171-BT 21_22-AUG_FUL-Weekday-01,1629927436,3330072
